hotel_id,current_star_rating,accommodation_type_name,chain,booking_date,checkin_date,checkout_date,booking_route_type,platform_group_name,is_cancelled,city_name,payment_type,payment_model,ADR
10112,4.5,Serviced Apartment,Independent,2024-12-22,2025-02-05,2025-02-07,Meta Search,Mobile App,cancelled,New York,Debit Card,Pay Later,191.95
10284,3.5,Serviced Apartment,Chain,2024-09-26,2024-11-25,2024-11-30,Meta Search,Website,cancelled,Chicago,Credit Card,Pay Now,159.54
10093,3.5,Boutique Hotel,Independent,2024-04-28,2024-05-12,2024-05-15,Direct,Partner Portal,cancelled,Boston,Debit Card,Pay Later,115.29
10274,3.0,Hotel,Chain,2024-02-15,2024-02-24,2024-02-28,Affiliate,Call Center,not_cancelled,Chicago,Credit Card,Pay Later,120.59
10002,1.5,Resort,Independent,2024-10-19,2024-10-31,2024-11-04,Direct,Call Center,not_cancelled,Seattle,Debit Card,Pay Later,114.61
10126,5.0,Hotel,Independent,2024-12-14,2025-01-10,2025-01-12,Direct,Call Center,not_cancelled,New York,Bank Transfer,Pay at Property,229.37
10217,3.0,Boutique Hotel,Chain,2024-03-12,2024-03-15,2024-03-20,Affiliate,Call Center,not_cancelled,Denver,Bank Transfer,Pay Later,110.69
10254,4.5,Serviced Apartment,Chain,2024-08-06,2024-08-28,2024-09-04,Direct,Mobile App,cancelled,San Francisco,Debit Card,Pay Later,198.44
10328,4.5,Apartment,Chain,2024-12-07,2024-12-22,2024-12-23,Affiliate,Mobile App,not_cancelled,Austin,Bank Transfer,Pay Now,129.78
10100,3.0,Serviced Apartment,Independent,2024-12-19,2025-01-13,2025-01-18,Direct,Mobile App,not_cancelled,Seattle,Credit Card,Pay Now,144.85
10298,4.5,Boutique Hotel,Chain,2024-11-04,2024-12-13,2024-12-19,Direct,Call Center,not_cancelled,Miami,Wallet,Pay Now,179.33
10195,3.5,Resort,Chain,2024-08-10,2024-08-23,2024-08-28,Direct,Website,not_cancelled,New York,Debit Card,Pay Now,166.47
10199,5.0,Resort,Chain,2024-12-29,2025-04-07,2025-04-10,Direct,Call Center,cancelled,San Francisco,Debit Card,Pay Later,190.3
10226,4.5,Hotel,Independent,2024-07-21,2024-08-05,2024-08-06,Corporate,Call Center,not_cancelled,New York,Wallet,Pay Now,228.84
10229,1.5,Boutique Hotel,Independent,2024-11-04,2024-11-11,2024-11-14,Direct,Website,not_cancelled,Miami,Bank Transfer,Pay at Property,83.33
10077,4.0,Resort,Independent,2024-03-13,2024-04-13,2024-04-14,Affiliate,Mobile App,cancelled,San Francisco,Credit Card,Pay at Property,174.21
10117,3.5,Apartment,Chain,2024-01-12,2024-01-29,2024-02-04,Direct,Partner Portal,not_cancelled,Miami,Debit Card,Pay Now,169.13
10134,1.5,Apartment,Independent,2024-09-12,2024-10-17,2024-10-18,Direct,Mobile App,not_cancelled,New York,Bank Transfer,Pay Now,116.69
10048,3.0,Resort,Chain,2024-11-21,2024-12-02,2024-12-03,Direct,Website,not_cancelled,Seattle,Wallet,Pay Later,108.69
10331,4.0,Resort,Chain,2024-10-04,2024-12-24,2024-12-31,Direct,Mobile App,cancelled,Miami,Wallet,Pay at Property,211.76
10102,4.0,Resort,Chain,2024-10-08,2025-02-14,2025-02-20,Direct,Website,not_cancelled,Austin,Wallet,Pay Later,119.42
10111,5.0,Serviced Apartment,Independent,2024-11-18,2024-11-24,2024-11-28,Affiliate,Mobile App,not_cancelled,Austin,Wallet,Pay at Property,196.54
10082,3.5,Serviced Apartment,Independent,2024-07-05,2024-07-31,2024-08-01,Meta Search,Website,not_cancelled,San Francisco,Debit Card,Pay Now,185.73
10013,5.0,Resort,Chain,2024-12-19,2025-01-02,2025-01-07,Meta Search,Website,cancelled,Boston,Credit Card,Pay at Property,195.15
10309,3.0,Apartment,Chain,2024-08-25,2024-08-31,2024-09-07,Direct,Call Center,cancelled,San Francisco,Bank Transfer,Pay Now,142.15
10177,4.5,Hotel,Chain,2024-10-29,2024-11-11,2024-11-17,Corporate,Website,not_cancelled,Denver,Credit Card,Pay Later,151.66
10012,2.0,Apartment,Independent,2024-01-20,2024-02-28,2024-03-05,Corporate,Mobile App,not_cancelled,New York,Credit Card,Pay Now,181.69
10120,4.5,Apartment,Independent,2024-11-01,2024-11-11,2024-11-17,Direct,Website,not_cancelled,Boston,Wallet,Pay Now,189.88
10184,2.0,Apartment,Independent,2024-05-02,2024-06-08,2024-06-13,Corporate,Website,cancelled,Austin,Wallet,Pay Later,101.03
10187,2.5,Serviced Apartment,Chain,2024-12-07,2024-12-21,2024-12-27,Direct,Mobile App,cancelled,Seattle,Debit Card,Pay at Property,111.57
10119,4.0,Resort,Chain,2024-08-08,2024-12-17,2024-12-24,Direct,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Now,197.17
10243,2.5,Apartment,Chain,2024-08-20,2024-09-30,2024-10-07,Meta Search,Mobile App,not_cancelled,Boston,Credit Card,Pay Now,121.44
10086,2.0,Serviced Apartment,Chain,2024-03-12,2024-05-16,2024-05-22,Direct,Mobile App,not_cancelled,Miami,Credit Card,Pay Now,67.94
10319,2.0,Hotel,Chain,2024-12-01,2024-12-21,2024-12-23,Direct,Mobile App,cancelled,Seattle,Debit Card,Pay Now,105.06
10172,4.5,Hotel,Independent,2024-11-12,2024-12-13,2024-12-14,Direct,Mobile App,not_cancelled,New York,Debit Card,Pay Later,208.75
10118,2.5,Boutique Hotel,Independent,2024-02-21,2024-06-03,2024-06-10,Direct,Partner Portal,cancelled,Seattle,Credit Card,Pay Later,112.23
10024,3.0,Apartment,Chain,2024-03-18,2024-03-20,2024-03-23,Direct,Mobile App,not_cancelled,Boston,Debit Card,Pay at Property,141.85
10057,3.0,Resort,Chain,2024-07-12,2024-08-02,2024-08-07,Direct,Website,not_cancelled,New York,Credit Card,Pay Now,176.4
10044,4.5,Hotel,Independent,2024-04-13,2024-05-19,2024-05-21,Direct,Mobile App,not_cancelled,Boston,Debit Card,Pay Now,178.52
10240,1.0,Boutique Hotel,Chain,2024-03-16,2024-04-25,2024-04-26,Direct,Mobile App,not_cancelled,Denver,Wallet,Pay Later,53.1
10118,2.0,Boutique Hotel,Chain,2024-08-06,2024-08-11,2024-08-16,Direct,Partner Portal,cancelled,New York,Credit Card,Pay Now,145.54
10014,3.0,Resort,Chain,2024-12-13,2025-01-03,2025-01-10,Meta Search,Mobile App,not_cancelled,Austin,Bank Transfer,Pay at Property,122.95
10163,3.5,Hotel,Chain,2024-11-12,2025-01-15,2025-01-16,Direct,Website,not_cancelled,Denver,Debit Card,Pay Later,127.75
10110,3.5,Resort,Independent,2024-10-13,2024-11-05,2024-11-10,Meta Search,Website,cancelled,Chicago,Credit Card,Pay Later,160.02
10106,3.0,Resort,Chain,2024-05-01,2024-06-06,2024-06-07,Direct,Mobile App,cancelled,Seattle,Bank Transfer,Pay Later,103.3
10125,2.5,Boutique Hotel,Independent,2024-08-05,2024-09-01,2024-09-02,Meta Search,Website,cancelled,San Francisco,Bank Transfer,Pay Now,121.36
10121,3.0,Boutique Hotel,Independent,2024-05-23,2024-06-08,2024-06-09,Direct,Website,not_cancelled,Seattle,Debit Card,Pay at Property,126.74
10268,4.0,Hotel,Independent,2024-12-16,2025-01-30,2025-02-06,Meta Search,Partner Portal,not_cancelled,San Francisco,Bank Transfer,Pay Now,192.12
10007,4.0,Serviced Apartment,Independent,2024-12-14,2024-12-17,2024-12-23,Affiliate,Mobile App,not_cancelled,Austin,Wallet,Pay Now,142.17
10026,3.0,Serviced Apartment,Independent,2024-02-11,2024-02-21,2024-02-27,Direct,Mobile App,cancelled,Denver,Bank Transfer,Pay Now,128.48
10004,4.0,Boutique Hotel,Chain,2024-11-30,2025-01-07,2025-01-14,Direct,Mobile App,not_cancelled,New York,Credit Card,Pay Now,207.1
10203,3.0,Resort,Chain,2024-07-05,2024-07-24,2024-07-28,Direct,Mobile App,cancelled,New York,Credit Card,Pay Later,168.94
10073,3.0,Serviced Apartment,Chain,2024-12-16,2025-02-12,2025-02-18,Direct,Mobile App,not_cancelled,Seattle,Wallet,Pay Later,107.35
10254,3.0,Apartment,Chain,2024-08-13,2024-09-09,2024-09-10,Meta Search,Website,not_cancelled,Miami,Debit Card,Pay Later,146.04
10036,4.0,Resort,Chain,2024-04-21,2024-05-31,2024-06-06,Direct,Mobile App,not_cancelled,Denver,Bank Transfer,Pay at Property,131.28
10050,1.0,Resort,Chain,2024-12-14,2024-12-18,2024-12-25,Meta Search,Website,not_cancelled,Miami,Credit Card,Pay Later,98.31
10129,3.0,Serviced Apartment,Chain,2024-09-29,2024-11-14,2024-11-16,Direct,Website,not_cancelled,San Francisco,Bank Transfer,Pay Later,138.5
10250,4.0,Boutique Hotel,Independent,2024-04-28,2024-04-28,2024-05-01,Affiliate,Call Center,not_cancelled,Denver,Debit Card,Pay Now,145.91
10059,3.0,Apartment,Chain,2024-04-02,2024-05-20,2024-05-22,Direct,Mobile App,not_cancelled,Miami,Credit Card,Pay Later,134.46
10049,4.5,Hotel,Chain,2024-01-26,2024-02-11,2024-02-17,Direct,Website,cancelled,Miami,Debit Card,Pay Now,152.7
10334,2.5,Hotel,Independent,2024-02-14,2024-03-11,2024-03-15,Direct,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay Now,118.18
10146,4.5,Boutique Hotel,Independent,2024-09-23,2024-10-30,2024-11-06,Meta Search,Mobile App,not_cancelled,San Francisco,Credit Card,Pay Later,165.27
10049,2.0,Boutique Hotel,Independent,2024-05-22,2024-06-18,2024-06-22,Direct,Website,not_cancelled,San Francisco,Credit Card,Pay at Property,138.36
10209,4.0,Apartment,Independent,2024-12-27,2025-01-09,2025-01-16,Affiliate,Mobile App,cancelled,Chicago,Debit Card,Pay Later,160.41
10288,4.5,Boutique Hotel,Chain,2024-07-31,2024-08-03,2024-08-08,Direct,Call Center,not_cancelled,Denver,Debit Card,Pay Later,130.22
10219,1.5,Serviced Apartment,Chain,2024-04-16,2024-05-22,2024-05-23,Direct,Mobile App,not_cancelled,Chicago,Debit Card,Pay at Property,99.3
10138,3.0,Boutique Hotel,Chain,2024-03-02,2024-04-27,2024-04-29,Meta Search,Mobile App,cancelled,New York,Credit Card,Pay Later,144.66
10171,4.0,Boutique Hotel,Chain,2024-11-03,2024-11-18,2024-11-21,Direct,Mobile App,not_cancelled,Boston,Bank Transfer,Pay at Property,158.03
10075,4.5,Resort,Independent,2024-03-19,2024-04-11,2024-04-14,Affiliate,Mobile App,not_cancelled,Austin,Wallet,Pay at Property,159.67
10131,4.0,Serviced Apartment,Independent,2024-04-04,2024-04-17,2024-04-18,Meta Search,Mobile App,not_cancelled,New York,Debit Card,Pay Now,222.06
10133,3.0,Hotel,Independent,2024-01-20,2024-01-24,2024-01-29,Meta Search,Partner Portal,not_cancelled,New York,Wallet,Pay at Property,148.66
10307,1.5,Serviced Apartment,Chain,2024-05-04,2024-05-04,2024-05-11,Direct,Website,not_cancelled,San Francisco,Wallet,Pay Now,98.08
10313,3.0,Boutique Hotel,Independent,2024-10-23,2024-11-19,2024-11-21,Meta Search,Mobile App,not_cancelled,Chicago,Credit Card,Pay Later,136.25
10106,4.0,Apartment,Independent,2024-02-17,2024-03-06,2024-03-11,Direct,Mobile App,cancelled,Denver,Bank Transfer,Pay Later,133.17
10157,2.0,Apartment,Independent,2024-09-02,2024-10-09,2024-10-15,Direct,Call Center,cancelled,Austin,Debit Card,Pay Later,130.5
10126,4.5,Apartment,Independent,2024-04-27,2024-06-24,2024-06-25,Meta Search,Website,not_cancelled,Boston,Bank Transfer,Pay Later,191.01
10139,2.0,Apartment,Independent,2024-06-07,2024-06-18,2024-06-20,Meta Search,Website,not_cancelled,San Francisco,Credit Card,Pay Now,157.5
10047,3.0,Hotel,Independent,2024-12-23,2025-01-24,2025-01-28,Meta Search,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay Now,119.61
10034,4.0,Apartment,Chain,2024-10-21,2024-11-01,2024-11-04,Direct,Call Center,not_cancelled,New York,Wallet,Pay Later,205.05
10092,5.0,Serviced Apartment,Independent,2024-12-16,2025-01-20,2025-01-21,Meta Search,Partner Portal,not_cancelled,Boston,Credit Card,Pay Now,224.79
10196,3.0,Serviced Apartment,Chain,2024-10-22,2024-11-22,2024-11-24,Direct,Mobile App,cancelled,Chicago,Bank Transfer,Pay Now,145.2
10321,3.5,Boutique Hotel,Independent,2024-02-17,2024-03-17,2024-03-18,Direct,Partner Portal,not_cancelled,Seattle,Debit Card,Pay Later,136.41
10091,3.0,Boutique Hotel,Independent,2024-05-23,2024-06-29,2024-07-06,Meta Search,Partner Portal,cancelled,Chicago,Wallet,Pay Later,151.22
10190,3.5,Hotel,Independent,2024-04-27,2024-08-11,2024-08-14,Meta Search,Website,cancelled,Miami,Bank Transfer,Pay Later,162.66
10318,3.0,Apartment,Chain,2024-07-04,2024-08-31,2024-09-02,Direct,Partner Portal,cancelled,Miami,Wallet,Pay Now,144.58
10325,1.0,Boutique Hotel,Independent,2024-06-26,2024-07-02,2024-07-09,Meta Search,Mobile App,not_cancelled,Chicago,Wallet,Pay Now,62.39
10168,4.5,Apartment,Chain,2024-05-07,2024-06-05,2024-06-12,Meta Search,Partner Portal,not_cancelled,Boston,Credit Card,Pay at Property,201.37
10302,4.5,Resort,Chain,2024-09-24,2024-10-01,2024-10-02,Direct,Mobile App,not_cancelled,Denver,Bank Transfer,Pay Now,134.4
10313,4.0,Boutique Hotel,Chain,2024-07-24,2024-08-31,2024-09-05,Meta Search,Call Center,not_cancelled,Austin,Credit Card,Pay at Property,119.98
10319,4.0,Serviced Apartment,Independent,2024-08-09,2024-09-08,2024-09-09,Meta Search,Mobile App,not_cancelled,Miami,Credit Card,Pay Later,188.9
10167,4.0,Hotel,Independent,2024-08-17,2024-08-20,2024-08-24,Affiliate,Call Center,not_cancelled,Chicago,Credit Card,Pay Now,149.63
10105,4.0,Resort,Independent,2024-05-13,2024-06-10,2024-06-16,Direct,Call Center,not_cancelled,Miami,Wallet,Pay Later,193.51
10296,5.0,Apartment,Chain,2024-05-22,2024-06-04,2024-06-05,Meta Search,Mobile App,not_cancelled,Miami,Wallet,Pay Now,214.75
10275,4.5,Boutique Hotel,Chain,2024-10-14,2024-11-02,2024-11-06,Corporate,Website,not_cancelled,Chicago,Wallet,Pay Later,158.31
10089,3.0,Serviced Apartment,Independent,2024-12-15,2025-02-21,2025-02-26,Meta Search,Website,not_cancelled,Denver,Wallet,Pay at Property,105.14
10287,4.0,Hotel,Independent,2024-10-20,2024-10-29,2024-11-04,Direct,Mobile App,not_cancelled,New York,Debit Card,Pay Later,177.02
10044,2.0,Boutique Hotel,Independent,2024-02-10,2024-04-16,2024-04-18,Meta Search,Mobile App,not_cancelled,San Francisco,Credit Card,Pay Now,100.0
10244,4.5,Hotel,Independent,2024-12-28,2025-01-20,2025-01-23,Direct,Mobile App,not_cancelled,Boston,Bank Transfer,Pay Later,176.66
10307,3.0,Serviced Apartment,Independent,2024-05-09,2024-05-21,2024-05-24,Direct,Mobile App,not_cancelled,San Francisco,Debit Card,Pay Now,141.13
10025,2.5,Serviced Apartment,Independent,2024-07-08,2024-07-28,2024-08-01,Corporate,Website,cancelled,Austin,Credit Card,Pay Now,92.75
10161,4.5,Hotel,Chain,2024-03-29,2024-05-07,2024-05-09,Direct,Website,not_cancelled,Denver,Bank Transfer,Pay at Property,166.13
10147,3.0,Boutique Hotel,Independent,2024-05-19,2024-06-28,2024-07-04,Meta Search,Website,cancelled,Denver,Debit Card,Pay Later,104.06
10244,3.0,Resort,Chain,2024-01-15,2024-05-08,2024-05-15,Direct,Partner Portal,cancelled,San Francisco,Debit Card,Pay Later,141.82
10039,2.0,Resort,Independent,2024-11-01,2024-11-21,2024-11-23,Direct,Call Center,cancelled,Chicago,Debit Card,Pay Later,114.94
10183,4.0,Boutique Hotel,Chain,2024-01-24,2024-02-22,2024-02-25,Meta Search,Website,not_cancelled,Austin,Wallet,Pay Later,146.67
10093,3.0,Apartment,Independent,2024-12-02,2024-12-21,2024-12-23,Corporate,Mobile App,not_cancelled,Boston,Debit Card,Pay Later,124.47
10041,4.5,Hotel,Chain,2024-01-07,2024-03-16,2024-03-17,Meta Search,Mobile App,cancelled,Miami,Debit Card,Pay Now,264.28
10291,3.0,Boutique Hotel,Independent,2024-02-10,2024-03-13,2024-03-20,Direct,Mobile App,not_cancelled,Boston,Wallet,Pay Later,153.86
10241,3.5,Serviced Apartment,Chain,2024-08-17,2024-10-10,2024-10-13,Meta Search,Website,not_cancelled,New York,Credit Card,Pay Now,205.03
10197,3.5,Boutique Hotel,Independent,2024-10-25,2024-11-12,2024-11-18,Direct,Mobile App,not_cancelled,Miami,Credit Card,Pay Later,175.87
10120,4.0,Apartment,Chain,2024-07-10,2024-07-10,2024-07-16,Direct,Mobile App,not_cancelled,San Francisco,Debit Card,Pay Later,189.19
10090,3.0,Apartment,Chain,2024-09-03,2024-10-12,2024-10-17,Meta Search,Mobile App,not_cancelled,Seattle,Credit Card,Pay at Property,136.63
10047,3.0,Resort,Chain,2024-06-06,2024-06-29,2024-07-03,Affiliate,Website,not_cancelled,San Francisco,Wallet,Pay at Property,161.75
10009,2.0,Apartment,Independent,2024-04-06,2024-04-19,2024-04-22,Direct,Website,not_cancelled,Seattle,Debit Card,Pay Now,121.42
10255,3.5,Serviced Apartment,Chain,2024-12-15,2025-01-26,2025-02-02,Corporate,Mobile App,not_cancelled,Denver,Debit Card,Pay at Property,109.87
10137,4.0,Serviced Apartment,Independent,2024-01-05,2024-01-10,2024-01-15,Direct,Call Center,not_cancelled,New York,Credit Card,Pay at Property,230.73
10319,3.5,Boutique Hotel,Chain,2024-11-22,2024-11-28,2024-11-29,Affiliate,Website,not_cancelled,San Francisco,Wallet,Pay Later,160.38
10057,3.0,Serviced Apartment,Chain,2024-07-03,2024-08-29,2024-09-05,Affiliate,Partner Portal,not_cancelled,New York,Debit Card,Pay at Property,151.38
10029,2.5,Apartment,Independent,2024-09-29,2024-11-18,2024-11-23,Direct,Mobile App,cancelled,Austin,Credit Card,Pay at Property,126.85
10312,4.0,Resort,Chain,2024-03-29,2024-04-11,2024-04-13,Direct,Partner Portal,cancelled,Boston,Debit Card,Pay Now,153.17
10206,1.5,Hotel,Chain,2024-06-09,2024-06-14,2024-06-16,Direct,Partner Portal,cancelled,Chicago,Credit Card,Pay Later,103.24
10158,1.5,Resort,Chain,2024-02-02,2024-02-15,2024-02-16,Direct,Partner Portal,cancelled,San Francisco,Bank Transfer,Pay Now,103.23
10209,5.0,Serviced Apartment,Chain,2024-07-27,2024-08-11,2024-08-16,Direct,Mobile App,not_cancelled,New York,Wallet,Pay Now,234.75
10315,4.0,Boutique Hotel,Chain,2024-04-04,2024-05-05,2024-05-06,Meta Search,Call Center,cancelled,San Francisco,Debit Card,Pay Now,175.26
10195,4.5,Boutique Hotel,Chain,2024-02-22,2024-02-22,2024-02-23,Corporate,Mobile App,not_cancelled,Chicago,Credit Card,Pay Later,175.83
10065,2.0,Apartment,Independent,2024-10-01,2024-10-06,2024-10-13,Meta Search,Website,not_cancelled,Seattle,Bank Transfer,Pay Now,46.91
10139,3.0,Serviced Apartment,Chain,2024-11-12,2024-12-11,2024-12-15,Affiliate,Call Center,not_cancelled,San Francisco,Credit Card,Pay Later,167.83
10067,4.0,Apartment,Chain,2024-11-20,2025-02-17,2025-02-23,Direct,Website,cancelled,Chicago,Bank Transfer,Pay Later,163.95
10066,5.0,Resort,Independent,2024-12-04,2024-12-25,2025-01-01,Direct,Mobile App,not_cancelled,Chicago,Bank Transfer,Pay Now,179.9
10329,2.5,Hotel,Independent,2024-01-23,2024-02-06,2024-02-11,Direct,Website,not_cancelled,New York,Debit Card,Pay Now,161.11
10135,1.0,Serviced Apartment,Independent,2024-04-03,2024-04-13,2024-04-17,Direct,Website,not_cancelled,Miami,Bank Transfer,Pay Later,102.73
10224,2.0,Serviced Apartment,Independent,2024-09-14,2025-01-17,2025-01-22,Direct,Website,not_cancelled,San Francisco,Wallet,Pay Later,90.76
10262,4.5,Serviced Apartment,Independent,2024-08-08,2024-10-04,2024-10-06,Direct,Website,not_cancelled,Austin,Bank Transfer,Pay at Property,133.13
10027,4.0,Serviced Apartment,Independent,2024-05-01,2024-05-03,2024-05-07,Corporate,Mobile App,not_cancelled,San Francisco,Debit Card,Pay at Property,192.02
10229,4.5,Hotel,Independent,2024-10-11,2024-10-27,2024-10-30,Meta Search,Partner Portal,not_cancelled,Chicago,Credit Card,Pay at Property,153.83
10166,4.0,Apartment,Chain,2024-05-11,2024-07-18,2024-07-23,Direct,Mobile App,not_cancelled,Austin,Wallet,Pay Now,127.53
10302,3.0,Resort,Independent,2024-10-15,2024-11-29,2024-12-02,Direct,Website,cancelled,Boston,Bank Transfer,Pay Later,119.62
10285,4.0,Resort,Independent,2024-03-05,2024-04-11,2024-04-15,Affiliate,Website,not_cancelled,Denver,Bank Transfer,Pay Now,143.95
10082,2.5,Boutique Hotel,Independent,2024-03-26,2024-04-11,2024-04-17,Meta Search,Partner Portal,not_cancelled,Miami,Credit Card,Pay Now,118.66
10153,1.5,Serviced Apartment,Chain,2024-09-18,2024-10-13,2024-10-17,Direct,Mobile App,not_cancelled,New York,Bank Transfer,Pay Now,105.02
10244,3.0,Resort,Chain,2024-10-09,2024-10-17,2024-10-20,Direct,Mobile App,not_cancelled,Denver,Debit Card,Pay Later,80.59
10082,4.5,Boutique Hotel,Independent,2024-12-16,2025-02-08,2025-02-11,Direct,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Now,193.0
10081,5.0,Serviced Apartment,Chain,2024-02-02,2024-03-15,2024-03-18,Direct,Mobile App,not_cancelled,Boston,Credit Card,Pay Later,175.51
10037,3.0,Resort,Independent,2024-05-17,2024-06-19,2024-06-22,Direct,Partner Portal,not_cancelled,New York,Bank Transfer,Pay Later,186.02
10180,3.5,Boutique Hotel,Independent,2024-05-01,2024-08-04,2024-08-05,Direct,Partner Portal,not_cancelled,Boston,Credit Card,Pay Later,199.51
10089,4.0,Resort,Chain,2024-06-16,2024-07-15,2024-07-21,Direct,Mobile App,not_cancelled,New York,Wallet,Pay Now,210.94
10026,3.0,Hotel,Independent,2024-10-10,2024-10-11,2024-10-17,Direct,Website,not_cancelled,Austin,Credit Card,Pay Later,115.25
10225,3.5,Apartment,Chain,2024-02-06,2024-04-09,2024-04-12,Corporate,Website,not_cancelled,Boston,Bank Transfer,Pay Now,183.05
10021,3.0,Boutique Hotel,Independent,2024-05-19,2024-06-06,2024-06-07,Corporate,Call Center,not_cancelled,Miami,Bank Transfer,Pay Later,113.53
10106,4.0,Serviced Apartment,Independent,2024-09-10,2024-09-15,2024-09-21,Direct,Call Center,not_cancelled,Boston,Wallet,Pay at Property,152.97
10187,4.5,Hotel,Chain,2024-06-27,2024-07-15,2024-07-21,Meta Search,Website,not_cancelled,New York,Credit Card,Pay Later,201.74
10345,4.0,Serviced Apartment,Chain,2024-12-02,2024-12-10,2024-12-12,Meta Search,Call Center,not_cancelled,San Francisco,Wallet,Pay Later,161.36
10002,3.0,Serviced Apartment,Chain,2024-11-06,2024-11-22,2024-11-26,Direct,Website,not_cancelled,Seattle,Credit Card,Pay Now,122.81
10234,3.5,Serviced Apartment,Chain,2024-10-18,2025-01-23,2025-01-28,Meta Search,Partner Portal,not_cancelled,Denver,Credit Card,Pay Now,152.93
10318,4.0,Boutique Hotel,Chain,2024-11-05,2024-12-28,2024-12-31,Direct,Mobile App,cancelled,Seattle,Debit Card,Pay Later,186.5
10247,3.0,Hotel,Chain,2024-07-13,2024-09-04,2024-09-09,Direct,Mobile App,not_cancelled,San Francisco,Wallet,Pay Later,179.95
10289,3.0,Apartment,Independent,2024-08-09,2024-09-04,2024-09-10,Affiliate,Mobile App,not_cancelled,Boston,Credit Card,Pay Later,131.57
10108,3.0,Resort,Independent,2024-12-21,2024-12-30,2025-01-06,Direct,Partner Portal,cancelled,Boston,Bank Transfer,Pay at Property,156.97
10135,5.0,Apartment,Independent,2024-11-25,2024-12-05,2024-12-09,Direct,Call Center,not_cancelled,New York,Wallet,Pay Later,235.53
10139,5.0,Serviced Apartment,Chain,2024-06-21,2024-07-08,2024-07-09,Direct,Website,not_cancelled,Denver,Bank Transfer,Pay Now,135.44
10010,4.0,Boutique Hotel,Independent,2024-03-18,2024-03-27,2024-03-29,Direct,Partner Portal,not_cancelled,San Francisco,Wallet,Pay Later,207.29
10272,5.0,Resort,Independent,2024-02-20,2024-03-28,2024-04-01,Affiliate,Mobile App,cancelled,Denver,Credit Card,Pay Now,156.7
10304,4.0,Serviced Apartment,Independent,2024-11-22,2024-12-04,2024-12-05,Meta Search,Mobile App,not_cancelled,Austin,Credit Card,Pay Now,128.3
10179,4.0,Resort,Chain,2024-12-21,2024-12-30,2025-01-02,Affiliate,Mobile App,cancelled,Boston,Credit Card,Pay Later,175.47
10236,3.0,Resort,Independent,2024-03-03,2024-03-24,2024-03-26,Meta Search,Mobile App,not_cancelled,Austin,Credit Card,Pay Now,113.21
10251,3.0,Boutique Hotel,Chain,2024-10-20,2024-12-13,2024-12-16,Direct,Mobile App,not_cancelled,Chicago,Debit Card,Pay Later,134.59
10300,2.5,Serviced Apartment,Chain,2024-07-05,2024-08-04,2024-08-11,Corporate,Website,not_cancelled,San Francisco,Debit Card,Pay Now,108.55
10209,3.0,Hotel,Chain,2024-12-10,2025-02-03,2025-02-09,Affiliate,Call Center,not_cancelled,San Francisco,Bank Transfer,Pay Later,146.45
10039,2.0,Resort,Chain,2024-04-19,2024-04-28,2024-05-01,Direct,Website,not_cancelled,Seattle,Bank Transfer,Pay Later,98.51
10291,2.5,Serviced Apartment,Chain,2024-07-26,2024-09-30,2024-10-02,Corporate,Website,cancelled,Boston,Credit Card,Pay Later,100.67
10187,4.5,Serviced Apartment,Independent,2024-12-07,2024-12-07,2024-12-08,Meta Search,Mobile App,not_cancelled,Boston,Debit Card,Pay Now,182.17
10303,3.0,Resort,Independent,2024-12-08,2024-12-26,2025-01-01,Corporate,Partner Portal,not_cancelled,Miami,Credit Card,Pay Later,134.67
10086,3.0,Hotel,Chain,2024-10-25,2024-10-28,2024-11-04,Affiliate,Partner Portal,cancelled,Seattle,Debit Card,Pay at Property,134.23
10076,2.0,Resort,Independent,2024-09-07,2024-10-31,2024-11-05,Direct,Partner Portal,not_cancelled,San Francisco,Wallet,Pay Later,130.11
10163,3.0,Resort,Chain,2024-11-18,2024-11-29,2024-12-02,Direct,Call Center,not_cancelled,Miami,Credit Card,Pay Later,157.7
10231,4.0,Apartment,Chain,2024-12-22,2025-01-05,2025-01-07,Meta Search,Mobile App,not_cancelled,New York,Credit Card,Pay Later,221.99
10155,4.0,Hotel,Chain,2024-02-21,2024-04-01,2024-04-03,Meta Search,Website,not_cancelled,San Francisco,Wallet,Pay Now,209.12
10125,2.5,Resort,Chain,2024-02-08,2024-02-18,2024-02-23,Meta Search,Call Center,not_cancelled,Denver,Credit Card,Pay Now,92.81
10240,4.5,Serviced Apartment,Chain,2024-01-06,2024-01-13,2024-01-18,Affiliate,Website,not_cancelled,New York,Credit Card,Pay Later,222.05
10002,3.5,Serviced Apartment,Chain,2024-08-26,2024-09-11,2024-09-17,Direct,Mobile App,not_cancelled,Miami,Bank Transfer,Pay Later,122.54
10053,2.5,Boutique Hotel,Chain,2024-05-24,2024-06-20,2024-06-27,Direct,Mobile App,not_cancelled,New York,Debit Card,Pay Now,118.94
10220,4.5,Serviced Apartment,Chain,2024-12-01,2024-12-14,2024-12-18,Direct,Website,not_cancelled,Chicago,Credit Card,Pay at Property,166.57
10290,3.0,Serviced Apartment,Independent,2024-12-15,2024-12-15,2024-12-22,Meta Search,Website,not_cancelled,Miami,Debit Card,Pay Later,152.83
